600478 科力远 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2007-01-11,2.59,2.73,2.55,2.62,2106565,13885725.000
2007-01-12,2.62,2.65,2.50,2.50,1061102,6780861.000
2007-01-15,2.50,2.63,2.50,2.63,691900,4467221.000
2007-01-16,2.77,2.77,2.77,2.77,602710,4128564.000
2007-01-17,2.92,2.92,2.77,2.91,4869612,34867456.000
2007-01-18,2.92,3.02,2.81,2.98,1904547,13652517.000
2007-01-19,2.96,3.14,2.93,3.14,2546093,19201164.000
2007-01-22,3.24,3.30,3.14,3.30,3420658,27279884.000
2007-01-23,3.46,3.46,3.26,3.34,2262496,18452984.000
2007-01-24,3.34,3.34,3.24,3.30,1856075,14960078.000
2007-01-25,3.31,3.34,3.20,3.26,1755838,14089780.000
2007-01-26,3.27,3.43,3.27,3.43,3138193,26203672.000
2007-01-29,3.57,3.61,3.48,3.61,1570522,13687412.000
2007-01-30,3.74,3.79,3.72,3.79,4012941,37120664.000
2007-01-31,3.89,3.93,3.69,3.80,3320467,30653256.000
2007-02-01,3.76,3.98,3.73,3.91,4075821,38622192.000
2007-03-29,5.61,5.64,4.82,4.91,14954259,145562880.000
2007-03-30,4.75,4.84,4.56,4.70,5114912,44165900.000
2007-04-02,4.67,5.18,4.67,5.18,4783496,44454920.000
2007-04-03,5.33,5.42,5.12,5.18,8064338,77926824.000
2007-04-04,5.15,5.34,5.01,5.17,4278066,40643800.000
2007-04-05,5.11,5.18,5.04,5.16,2623881,24639488.000
2007-04-06,5.09,5.19,5.03,5.09,2891801,27141658.000
2007-04-09,5.09,5.39,5.09,5.25,5268629,51023304.000
2007-04-10,5.28,5.28,5.05,5.19,3421735,32487172.000
2007-04-11,5.22,5.47,5.12,5.41,6794693,66614384.000
2007-04-12,5.42,5.61,5.28,5.51,7319099,73240400.000
2007-04-13,5.51,5.87,5.41,5.59,7807388,81330608.000
2007-04-16,5.83,6.13,5.81,6.13,8668201,94620152.000
2007-04-17,6.22,6.75,6.13,6.75,8717602,103923232.000
2007-04-18,6.97,7.38,6.72,6.77,7693802,98667840.000
2007-04-19,6.81,6.82,6.08,6.14,6576600,77246424.000
2007-04-20,6.25,6.70,6.25,6.63,4263801,50989844.000
2007-04-23,6.64,7.29,6.46,7.19,6734096,84835856.000
2007-04-24,7.16,7.33,6.90,7.18,7311831,95387328.000
2007-04-25,7.17,7.91,7.00,7.91,8703460,120675440.000
2007-05-15,8.71,8.71,8.71,8.71,243545,3865059.000
2007-05-16,9.50,9.50,8.22,8.53,10969502,176237888.000
2007-05-17,8.44,9.05,8.28,8.60,4704481,74721720.000
2007-05-18,8.61,8.77,8.39,8.44,3578792,55401960.000
2007-05-21,7.92,8.72,7.92,8.49,3504843,53598036.000
2007-05-22,8.40,8.66,8.39,8.43,3682335,56994696.000
2007-05-23,8.53,9.06,8.38,8.98,4015784,64603448.000
2007-05-24,9.06,9.26,8.47,8.66,4142304,66050848.000
2007-05-25,8.42,8.78,8.42,8.56,2855577,44548080.000
2007-05-28,8.60,8.78,8.46,8.71,4163366,65586668.000
2007-05-29,8.83,9.23,8.82,9.07,5185848,85893656.000
2007-05-30,8.18,8.92,8.16,8.16,4426057,67997392.000
2007-05-31,7.85,8.11,7.33,7.33,5060741,68362752.000
2007-06-01,7.32,7.43,6.58,6.58,4609891,57500184.000
2007-06-04,6.19,6.58,5.92,5.92,3096448,34149776.000
2007-06-05,5.66,6.10,5.32,6.06,5080665,51722740.000
2007-06-06,6.00,6.68,5.70,6.68,5172854,58868760.000
2007-06-07,6.69,7.36,6.69,7.11,9044007,118208024.000
2007-06-08,7.08,7.31,6.92,7.07,4159726,53967892.000
2007-06-11,7.07,7.44,7.07,7.13,3081363,40864352.000
2007-06-12,7.21,7.21,6.44,7.07,3825874,48421056.000
2007-06-13,7.22,7.43,7.08,7.34,4840258,64598320.000
2007-06-14,7.34,7.67,7.12,7.52,4339879,58647544.000
2007-06-15,7.46,7.81,7.28,7.41,3702632,51159848.000
2007-06-18,7.47,7.94,7.44,7.66,5037847,70583920.000
2007-06-19,7.54,7.86,7.50,7.79,3229977,45722328.000
2007-06-20,7.83,8.41,7.83,8.21,6877058,102624952.000
2007-06-21,8.33,8.67,8.11,8.38,4958769,76202656.000
2007-06-22,8.22,8.43,7.53,7.53,4543836,65101660.000
2007-06-25,7.45,7.74,6.77,6.77,2648575,33911000.000
2007-06-26,6.50,6.81,6.11,6.78,2133474,25001304.000
2007-06-27,6.86,7.14,6.72,6.99,1736497,22098156.000
2007-06-28,7.00,7.11,6.28,6.28,1939542,23263324.000
2007-07-02,6.08,6.92,5.65,6.92,3080090,36046588.000
2007-07-03,6.93,7.03,6.62,6.70,2214988,27261004.000
2007-07-04,6.67,6.67,6.22,6.30,1324372,15500501.000
2007-07-05,6.43,6.78,6.28,6.48,3524251,42064688.000
2007-07-06,6.69,7.00,6.32,6.96,4095336,50445528.000
2007-07-09,7.05,7.39,7.03,7.05,3427852,44977568.000
2007-07-10,6.97,7.00,6.68,6.74,2155691,26847060.000
2007-07-11,6.64,6.73,6.40,6.72,2957760,35337640.000
2007-07-12,6.56,6.89,6.56,6.68,1256327,15403160.000
2007-07-13,6.70,6.72,6.50,6.54,924381,11092716.000
2007-07-16,6.49,6.72,6.33,6.40,1187649,14057572.000
2007-07-17,6.39,6.56,6.29,6.46,767989,9062211.000
2007-07-18,6.39,6.64,6.39,6.56,961009,11539567.000
2007-07-19,6.52,6.61,6.36,6.44,596549,7056918.000
2007-07-20,6.40,6.69,6.38,6.65,1394835,16868966.000
2007-07-23,6.66,7.28,6.66,7.17,3085906,39670088.000
2007-07-24,7.21,7.72,7.21,7.22,3761282,51324776.000
2007-07-25,7.38,7.53,7.23,7.49,2386606,32371140.000
2007-07-26,7.49,7.92,7.49,7.83,3225719,45692856.000
2007-07-27,7.81,8.33,7.61,8.23,4350636,64439180.000
2007-07-30,8.25,8.66,8.13,8.53,3670678,55774116.000
2007-07-31,8.40,8.66,8.23,8.41,3406772,52297328.000
2007-08-01,8.42,8.94,8.17,8.25,5790831,90813376.000
2007-08-02,8.25,8.75,8.25,8.47,3587855,55438528.000
2007-08-03,8.47,9.33,8.47,9.18,6147050,99632720.000
2007-08-06,9.27,9.61,8.78,9.04,6111549,102710160.000
2007-08-07,9.30,9.44,8.93,8.96,4122944,68803336.000
2007-08-08,8.92,8.92,8.23,8.37,3306720,51190076.000
